日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2025-05-06,14:55:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6058.2,-1211640,-1手,-,-1000,27.87,全部成交,2025-05-06 14:55:00
2025-05-07,09:52:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6099.8,1219960,1手,-,0,28.06,全部成交,2025-05-07 09:52:00
2025-05-07,10:57:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6091.2,-1218240,-1手,-,1720,28.02,全部成交,2025-05-07 10:57:00
2025-05-07,11:20:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6068,1213600,1手,-,0,27.91,全部成交,2025-05-07 11:20:00
2025-05-07,14:35:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6052,-1210400,-1手,-,3200,27.84,全部成交,2025-05-07 14:35:00
2025-05-08,10:47:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6110.2,1222040,1手,-,0,28.11,全部成交,2025-05-08 10:47:00
2025-05-08,10:59:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6138,-1227600,-1手,-,-5560,28.23,全部成交,2025-05-08 10:59:00
2025-05-08,13:34:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6105.8,1221160,1手,-,0,28.09,全部成交,2025-05-08 13:34:00
2025-05-08,14:55:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6117.2,-1223440,-1手,-,-2280,28.14,全部成交,2025-05-08 14:55:00
2025-05-09,09:32:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6095.6,1219120,1手,-,0,28.04,全部成交,2025-05-09 09:32:00
2025-05-09,11:18:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6048.8,-1209760,-1手,-,9360,27.82,全部成交,2025-05-09 11:18:00
2025-05-12,10:37:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6119.6,1223920,1手,-,0,28.15,全部成交,2025-05-12 10:37:00
2025-05-12,14:55:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6145,-1229000,-1手,-,-5080,28.27,全部成交,2025-05-12 14:55:00
2025-05-13,10:03:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6153.4,1230680,1手,-,0,28.31,全部成交,2025-05-13 10:03:00
2025-05-13,11:00:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6133,-1226600,-1手,-,4080,28.21,全部成交,2025-05-13 11:00:00
2025-05-13,14:43:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6116.8,1223360,1手,-,0,28.14,全部成交,2025-05-13 14:43:00
2025-05-13,14:55:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6131.2,-1226240,-1手,-,-2880,28.2,全部成交,2025-05-13 14:55:00
2025-05-14,09:40:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6137.4,1227480,1手,-,0,28.23,全部成交,2025-05-14 09:40:00
2025-05-14,11:09:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6122.8,-1224560,-1手,-,2920,28.16,全部成交,2025-05-14 11:09:00
2025-05-14,14:05:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6142.8,1228560,1手,-,0,28.26,全部成交,2025-05-14 14:05:00
2025-05-14,14:55:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6148.6,-1229720,-1手,-,-1160,28.28,全部成交,2025-05-14 14:55:00
2025-05-15,09:32:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6112.8,1222560,1手,-,0,28.12,全部成交,2025-05-15 09:32:00
2025-05-15,10:21:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6082.2,-1216440,-1手,-,6120,27.98,全部成交,2025-05-15 10:21:00
2025-05-15,11:14:00,金融期货,中证1000指数(IM2505.CCFX),开空,市价单,1手,6078.6,1215720,1手,-,0,27.96,全部成交,2025-05-15 11:14:00
2025-05-15,14:23:00,金融期货,中证1000指数(IM2505.CCFX),平空,市价单,-1手,6065.8,-1213160,-1手,-,2560,27.9,全部成交,2025-05-15 14:23:00
2025-05-16,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5964.2,1192840,1手,-,0,27.44,全部成交,2025-05-16 09:32:00
2025-05-16,09:34:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5969,-1193800,-1手,-,-960,27.46,全部成交,2025-05-16 09:34:00
2025-05-16,10:16:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5969.8,1193960,1手,-,0,27.46,全部成交,2025-05-16 10:16:00
2025-05-16,10:44:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5973.8,-1194760,-1手,-,-800,27.48,全部成交,2025-05-16 10:44:00
2025-05-16,14:05:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5955.2,1191040,1手,-,0,27.39,全部成交,2025-05-16 14:05:00
2025-05-16,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5943.6,-1188720,-1手,-,2320,27.34,全部成交,2025-05-16 14:55:00
2025-05-19,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5908.8,1181760,1手,-,0,27.18,全部成交,2025-05-19 09:32:00
2025-05-19,10:05:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5903,-1180600,-1手,-,1160,27.15,全部成交,2025-05-19 10:05:00
2025-05-20,09:36:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5953.4,1190680,1手,-,0,27.39,全部成交,2025-05-20 09:36:00
2025-05-20,09:40:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5974.4,-1194880,-1手,-,-4200,27.48,全部成交,2025-05-20 09:40:00
2025-05-21,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6008.2,1201640,1手,-,0,27.64,全部成交,2025-05-21 09:32:00
2025-05-21,10:32:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5998,-1199600,-1手,-,2040,27.59,全部成交,2025-05-21 10:32:00
2025-05-21,10:48:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5977.4,1195480,1手,-,0,27.5,全部成交,2025-05-21 10:48:00
2025-05-21,11:13:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6000,-1200000,-1手,-,-4520,27.6,全部成交,2025-05-21 11:13:00
2025-05-22,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5960.8,1192160,1手,-,0,27.42,全部成交,2025-05-22 09:32:00
2025-05-22,09:47:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6021,-1204200,-1手,-,-12040,27.7,全部成交,2025-05-22 09:47:00
2025-05-22,10:17:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5978.8,1195760,1手,-,0,27.5,全部成交,2025-05-22 10:17:00
2025-05-22,11:25:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5955.4,-1191080,-1手,-,4680,27.39,全部成交,2025-05-22 11:25:00
2025-05-22,14:20:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5944.6,1188920,1手,-,0,27.35,全部成交,2025-05-22 14:20:00
2025-05-22,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5948.8,-1189760,-1手,-,-840,27.36,全部成交,2025-05-22 14:55:00
2025-05-23,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5955.8,1191160,1手,-,0,27.4,全部成交,2025-05-23 09:32:00
2025-05-23,10:24:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5973,-1194600,-1手,-,-3440,27.48,全部成交,2025-05-23 10:24:00
2025-05-23,13:02:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5963,1192600,1手,-,0,27.43,全部成交,2025-05-23 13:02:00
2025-05-23,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5880.6,-1176120,-1手,-,16480,27.05,全部成交,2025-05-23 14:55:00
2025-05-26,11:17:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5907.2,1181440,1手,-,0,27.17,全部成交,2025-05-26 11:17:00
2025-05-26,13:58:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5920.4,-1184080,-1手,-,-2640,27.23,全部成交,2025-05-26 13:58:00
2025-05-27,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5894.2,1178840,1手,-,0,27.11,全部成交,2025-05-27 09:32:00
2025-05-27,13:07:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5922.4,-1184480,-1手,-,-5640,27.24,全部成交,2025-05-27 13:07:00
2025-05-27,13:52:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5885.2,1177040,1手,-,0,27.07,全部成交,2025-05-27 13:52:00
2025-05-27,14:16:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5919.4,-1183880,-1手,-,-6840,27.23,全部成交,2025-05-27 14:16:00
2025-05-28,09:50:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5897.8,1179560,1手,-,0,27.13,全部成交,2025-05-28 09:50:00
2025-05-28,10:44:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5902.6,-1180520,-1手,-,-960,27.15,全部成交,2025-05-28 10:44:00
2025-05-28,11:14:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5892.4,1178480,1手,-,0,27.11,全部成交,2025-05-28 11:14:00
2025-05-28,14:35:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5899.2,-1179840,-1手,-,-1360,27.14,全部成交,2025-05-28 14:35:00
2025-05-29,11:10:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5997.6,1199520,1手,-,0,27.59,全部成交,2025-05-29 11:10:00
2025-05-29,13:02:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6010.8,-1202160,-1手,-,-2640,27.65,全部成交,2025-05-29 13:02:00
2025-05-30,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5984.8,1196960,1手,-,0,27.53,全部成交,2025-05-30 09:32:00
2025-05-30,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,5964,-1192800,-1手,-,4160,27.43,全部成交,2025-05-30 14:55:00
2025-06-03,10:25:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,5997,1199400,1手,-,0,27.59,全部成交,2025-06-03 10:25:00
2025-06-03,11:07:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6005.4,-1201080,-1手,-,-1680,27.62,全部成交,2025-06-03 11:07:00
2025-06-04,14:50:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6049.6,1209920,1手,-,0,27.83,全部成交,2025-06-04 14:50:00
2025-06-04,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6054.6,-1210920,-1手,-,-1000,27.85,全部成交,2025-06-04 14:55:00
2025-06-05,09:37:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6034.4,1206880,1手,-,0,27.76,全部成交,2025-06-05 09:37:00
2025-06-05,09:52:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6065.2,-1213040,-1手,-,-6160,27.9,全部成交,2025-06-05 09:52:00
2025-06-05,10:41:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6048.8,1209760,1手,-,0,27.82,全部成交,2025-06-05 10:41:00
2025-06-05,14:11:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6091.6,-1218320,-1手,-,-8560,28.02,全部成交,2025-06-05 14:11:00
2025-06-06,09:35:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6091.6,1218320,1手,-,0,28.02,全部成交,2025-06-06 09:35:00
2025-06-06,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6101.8,-1220360,-1手,-,-2040,28.07,全部成交,2025-06-06 14:55:00
2025-06-09,14:50:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6170.8,1234160,1手,-,0,28.39,全部成交,2025-06-09 14:50:00
2025-06-09,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6170.2,-1234040,-1手,-,120,28.38,全部成交,2025-06-09 14:55:00
2025-06-10,09:34:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6150,1230000,1手,-,0,28.29,全部成交,2025-06-10 09:34:00
2025-06-10,11:15:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6155,-1231000,-1手,-,-1000,28.31,全部成交,2025-06-10 11:15:00
2025-06-10,13:13:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6133.8,1226760,1手,-,0,28.22,全部成交,2025-06-10 13:13:00
2025-06-10,13:45:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6097.2,-1219440,-1手,-,7320,28.05,全部成交,2025-06-10 13:45:00
2025-06-11,10:20:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6170.8,1234160,1手,-,0,28.39,全部成交,2025-06-11 10:20:00
2025-06-11,13:04:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6174.8,-1234960,-1手,-,-800,28.4,全部成交,2025-06-11 13:04:00
2025-06-12,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6115.8,1223160,1手,-,0,28.13,全部成交,2025-06-12 09:32:00
2025-06-12,09:46:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6158,-1231600,-1手,-,-8440,28.33,全部成交,2025-06-12 09:46:00
2025-06-12,13:31:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6145.8,1229160,1手,-,0,28.27,全部成交,2025-06-12 13:31:00
2025-06-12,14:14:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6156.6,-1231320,-1手,-,-2160,28.32,全部成交,2025-06-12 14:14:00
2025-06-13,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6126.8,1225360,1手,-,0,28.18,全部成交,2025-06-13 09:32:00
2025-06-13,13:28:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6087.2,-1217440,-1手,-,7920,28,全部成交,2025-06-13 13:28:00
2025-06-13,14:39:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6071,1214200,1手,-,0,27.93,全部成交,2025-06-13 14:39:00
2025-06-13,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6083,-1216600,-1手,-,-2400,27.98,全部成交,2025-06-13 14:55:00
2025-06-16,14:50:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6133.4,1226680,1手,-,0,28.21,全部成交,2025-06-16 14:50:00
2025-06-16,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6129,-1225800,-1手,-,880,28.19,全部成交,2025-06-16 14:55:00
2025-06-17,09:37:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6111.2,1222240,1手,-,0,28.11,全部成交,2025-06-17 09:37:00
2025-06-17,09:43:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6129.8,-1225960,-1手,-,-3720,28.2,全部成交,2025-06-17 09:43:00
2025-06-17,10:22:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6124.6,1224920,1手,-,0,28.17,全部成交,2025-06-17 10:22:00
2025-06-17,11:18:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6121.4,-1224280,-1手,-,640,28.16,全部成交,2025-06-17 11:18:00
2025-06-17,14:02:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6109.2,1221840,1手,-,0,28.1,全部成交,2025-06-17 14:02:00
2025-06-17,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6127.8,-1225560,-1手,-,-3720,28.19,全部成交,2025-06-17 14:55:00
2025-06-18,09:32:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6109.6,1221920,1手,-,0,28.1,全部成交,2025-06-18 09:32:00
2025-06-18,13:10:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6105.6,-1221120,-1手,-,800,28.09,全部成交,2025-06-18 13:10:00
2025-06-19,09:48:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6102.4,1220480,1手,-,0,28.07,全部成交,2025-06-19 09:48:00
2025-06-19,13:36:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6065.8,-1213160,-1手,-,7320,27.9,全部成交,2025-06-19 13:36:00
2025-06-19,13:57:00,金融期货,中证1000指数(IM2506.CCFX),开空,市价单,1手,6051.8,1210360,1手,-,0,27.84,全部成交,2025-06-19 13:57:00
2025-06-19,14:55:00,金融期货,中证1000指数(IM2506.CCFX),平空,市价单,-1手,6050.2,-1210040,-1手,-,320,27.83,全部成交,2025-06-19 14:55:00
2025-06-20,09:47:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,5970.6,1194120,1手,-,0,27.46,全部成交,2025-06-20 09:47:00
2025-06-20,10:44:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,5960.4,-1192080,-1手,-,2040,27.42,全部成交,2025-06-20 10:44:00
2025-06-20,11:09:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,5950.2,1190040,1手,-,0,27.37,全部成交,2025-06-20 11:09:00
2025-06-20,13:12:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,5960.2,-1192040,-1手,-,-2000,27.42,全部成交,2025-06-20 13:12:00
2025-06-20,14:10:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,5942,1188400,1手,-,0,27.33,全部成交,2025-06-20 14:10:00
2025-06-20,14:55:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,5939.4,-1187880,-1手,-,520,27.32,全部成交,2025-06-20 14:55:00
2025-06-23,10:20:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,5954.4,1190880,1手,-,0,27.39,全部成交,2025-06-23 10:20:00
2025-06-23,10:42:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,5973.2,-1194640,-1手,-,-3760,27.48,全部成交,2025-06-23 10:42:00
2025-06-24,10:58:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6109.2,1221840,1手,-,0,28.1,全部成交,2025-06-24 10:58:00
2025-06-24,13:02:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6127,-1225400,-1手,-,-3560,28.18,全部成交,2025-06-24 13:02:00
2025-06-25,10:22:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6155.4,1231080,1手,-,0,28.31,全部成交,2025-06-25 10:22:00
2025-06-25,11:29:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6161.8,-1232360,-1手,-,-1280,28.34,全部成交,2025-06-25 11:29:00
2025-06-26,09:43:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6212.2,1242440,1手,-,0,28.58,全部成交,2025-06-26 09:43:00
2025-06-26,09:51:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6242.2,-1248440,-1手,-,-6000,28.71,全部成交,2025-06-26 09:51:00
2025-06-26,10:28:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6225.8,1245160,1手,-,0,28.64,全部成交,2025-06-26 10:28:00
2025-06-26,10:57:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6241.4,-1248280,-1手,-,-3120,28.71,全部成交,2025-06-26 10:57:00
2025-06-26,13:18:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6236.8,1247360,1手,-,0,28.69,全部成交,2025-06-26 13:18:00
2025-06-26,14:17:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6230.4,-1246080,-1手,-,1280,28.66,全部成交,2025-06-26 14:17:00
2025-06-26,14:41:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6210.8,1242160,1手,-,0,28.57,全部成交,2025-06-26 14:41:00
2025-06-26,14:55:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6214.6,-1242920,-1手,-,-760,28.59,全部成交,2025-06-26 14:55:00
2025-06-27,10:38:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6253.8,1250760,1手,-,0,28.77,全部成交,2025-06-27 10:38:00
2025-06-27,14:14:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6246,-1249200,-1手,-,1560,28.73,全部成交,2025-06-27 14:14:00
2025-06-30,11:10:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6268.8,1253760,1手,-,0,28.84,全部成交,2025-06-30 11:10:00
2025-06-30,13:21:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6296.6,-1259320,-1手,-,-5560,28.96,全部成交,2025-06-30 13:21:00
2025-06-30,13:45:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6282.2,1256440,1手,-,0,28.9,全部成交,2025-06-30 13:45:00
2025-06-30,14:55:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6285.8,-1257160,-1手,-,-720,28.91,全部成交,2025-06-30 14:55:00
2025-07-01,09:32:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6262,1252400,1手,-,0,28.81,全部成交,2025-07-01 09:32:00
2025-07-01,13:03:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6263.2,-1252640,-1手,-,-240,28.81,全部成交,2025-07-01 13:03:00
2025-07-02,09:32:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6261.8,1252360,1手,-,0,28.8,全部成交,2025-07-02 09:32:00
2025-07-02,10:00:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6256.6,-1251320,-1手,-,1040,28.78,全部成交,2025-07-02 10:00:00
2025-07-02,10:38:00,金融期货,中证1000指数(IM2507.CCFX),开空,市价单,1手,6240,1248000,1手,-,0,28.7,全部成交,2025-07-02 10:38:00
2025-07-02,14:33:00,金融期货,中证1000指数(IM2507.CCFX),平空,市价单,-1手,6252.6,-1250520,-1手,-,-2520,28.76,全部成交,2025-07-02 14:33:00
